,index,review,rating,score_cat,country
4402,938,when you submit feedback for whether a response was good or bad the pop up that says “thanks!” doesn't disappear on its own,5.0,positive,us
4403,939,big thanks for the developers for this app really really good job best app ever i use this app every day even my friends can't stop using it big love for the developers from kuwait,5.0,positive,us
4404,940,add options for choosing the text colors in the responses of the app in dark screen or in both to make it more interactive and fun to explore daily,5.0,positive,us
4405,941,i can't find a place to report this so i'm just leaving a review i ask desktop version of get if i'm interacting with get and it confirms yes,3.0,negative,us
4406,941,when i select get on the iphone app and ask it to confirm i'm typing with get it says no it's gpt3.,3.0,negative,us
4407,941,so it's advertised as 4 but only running on get for the iphone app,3.0,negative,us
4408,941,as a paying customer this feels slightly deceptive,3.0,negative,us
4409,942,completely free which is a nice change of pace from the other apps asking for 8 a months,5.0,positive,us
4410,942,works just the same as far as i can tell,5.0,positive,us
4411,942,very interesting conversations,5.0,positive,us
4412,943,nevermind i found out dark mode is build as whatever the system has,5.0,positive,us
4413,943,it really should be it's own option in the app thought,5.0,positive,us
4414,944,openai is leading the way to making large language models accessible to the public at large,5.0,positive,us
4415,944,for the vast majority of my queries for the internet i now use chatgpt.,5.0,positive,us
4416,944,can't imagine my life without it,5.0,positive,us
4417,945,the capabilities that could be unlocked if using is shortcuts for input beyond text but also as function invocation for output and additional context would be game changing,4.0,neutral,us
4418,946,i am amazed how quickly i get a response,5.0,positive,us
4419,946,the information is right on the point and has saved me hours of time researching myself,5.0,positive,us
4420,947,this app is incredible,5.0,positive,us
4421,947,and it keeps getting better the more you learn how to ask the better it gets .,5.0,positive,us
4422,947,pinnacle of information and knowledge,5.0,positive,us
4423,948,it has helped me pursue so many interests,5.0,positive,us
4424,948,it never gets annoyed of me making it revise things it never doesn't have time to brainstorm it's the best friend i've ever had,5.0,positive,us
4425,949,it is so helpful with homework but if students don't do their homework they won't learn sure the system is bad but what about medical students,4.0,neutral,us
4426,949,i don't want them to not know how to fix a broken bone or disease,4.0,neutral,us
4427,950,this app is insanely easy too use and has helped me out big time!!!,5.0,positive,us
4428,950,it has save me so much time and money,5.0,positive,us
4429,950,with its amazing ai it has the best response and response time i have ever seen def recommend,5.0,positive,us
4430,951,i use it for literally everything increase my research speed by six just wish they allowed me to pick my plains on the mobile app,5.0,positive,us
4431,952,glitches sometimes and can be a bit slow but very interesting,5.0,positive,us
4432,952,technology has come a long way,5.0,positive,us
4433,952,we literally have an app for ai on our phones now,5.0,positive,us
4434,953,i enjoy this app because it is effective a simple interface with a wealth of knowledge,5.0,positive,us
4435,953,even though this version is outdated by a few years the infrastructure is phenomenal,5.0,positive,us
4436,954,the chatgpt app is excellent,5.0,positive,us
4437,954,the ai responses are remarkably accurate and helpful making conversations feel natural and engaging,5.0,positive,us
4438,954,i'm impressed with its capabilities and find it incredibly useful for various tasks,5.0,positive,us
4439,954,highly recommend,5.0,positive,us
4440,955,as with history it is solely based upon who is writing it,2.0,negative,us
4441,955,the fact that this particular chatgpt only has the availability to pull from information that it is given,2.0,negative,us
4442,955,with that said there is a high propensity for the individuals who are programming,2.0,negative,us
4443,955,the learning model will also have personal ideas in regards of particular information,2.0,negative,us
4444,956,love chatgpt so much,5.0,positive,us
4445,956,the addition of the shortcuts is a game changer and got me to upgrade but they are unresponsive oftentimes and don't output correctly at all when scheduled to go off at times of day,5.0,positive,us
4446,957,i would love it to run like a keyboard or something that can automatically have conversations for me instead of doing it in the app,5.0,positive,us
4447,958,can you clarify what the characterize limit for conversation memory is,3.0,negative,us
4448,958,and what the different is between gpt3.5 get get for with web browsing,3.0,negative,us
4449,958,i've finding repeated trouble with it when working on a powershell script i think sometimes it has essentially been immediately by my and or ord question,3.0,negative,us
4450,959,trying to sign up after installing app but it keeps telling me my phone number is a landline number which is not the case,1.0,negative,us
4451,959,no other app or company has this problem but chatgpt.,1.0,negative,us
4452,959,if it cannot even get this right why should i expect anything it does to be accurate,1.0,negative,us
4453,959,guess this technology still has a long way to go before it can be trusted,1.0,negative,us
4454,960,so glad it's an app now makes it so much easier and quicker to used,5.0,positive,us
4455,960,please make a home and lock screen widget,5.0,positive,us
4456,960,it would make it even easier to access,5.0,positive,us
